Singer R. Kelly has pleaded not guilty to 11 new charges in his sexual assault and sexual abuse case, his attorney says https://t.co/UQKGPyTzsp https://t.co/yJmA9JUlwI|0.25006764069264065|0.518066671172889|0.016374727979736714
A 46-year-old man has been arrested by police investigating the killing of Northern Ireland journalist Lyra McKee https://t.co/kpNiThVmZq https://t.co/uoivApJNIt|0.6321428571428571|0.41099222802767743|0.015708798592035
It might take two years to contain the current Ebola outbreak in the Democratic Republic of Congo, a World Health Organization official says https://t.co/snDsgzBSg2 https://t.co/4lHPmVCIeg|0.5571428571428572|0.5259984133538487|0.01605365488209487
The West Point Military Academy says 20 cadets and two soldiers were injured in this morning's accident, in addition to the one cadet who died https://t.co/Fa1i7LC6CR https://t.co/88kciNbbQx|1.1357142857142857|0.44361140127054965|0.015613665822363343
At least one person has died in the accident near a US Military Academy at West Point training site. Follow live updates: https://t.co/BgrgumwqnB https://t.co/LQTVIWiDsX|0.563961038961039|0.2493489739304432|0.016029871689676956
Air Force One has just touched down in Normandy, where Trump will join world leaders for a day of D-Day commemorative events https://t.co/3QUZIw30VQ|0.5238095238095238|0.2601558989636371|0.015126110377795987
Protest leaders in Sudan have rejected calls for talks with the military as the death toll from a brutal armed crackdown on peaceful protesters Monday topped 100 https://t.co/9uTs66IBDC|0.4663690476190476|0.5467422718750448|0.016029871689676956
Trump tweets from Ireland that no deal has been reached with Mexico on tariffs. Talks between the White House and Mexico officials will continue on Thursday. https://t.co/2dsYv9bZ0M https://t.co/brlQaaMhBA|1.0952380952380953|0.5131345761966155|0.01648175234561733
North Carolina's Republican-led House of Representatives fails to override the Democratic governor's veto on 'born alive' abortion bill https://t.co/hP9ZLcJoLn https://t.co/2dgaVK0T3e|0.6351190476190476|0.3786889128538351|0.0162677036138561
The number of US measles cases this year has surpassed 1,000, the Department of Health and Human Services says https://t.co/qSs0W3EZUV https://t.co/fiZqrxDnh2|1.2107142857142856|0.32687141052062707|0.016196354036602356
YouTube says it will ban supremacist content and remove videos that deny well-documented atrocities, like the Holocaust and the massacre at Sandy Hook elementary school https://t.co/N6evjyre4Z|0.38571428571428573|0.5343128672191974|0.01532826751334837
US Stocks climbed higher at the open, adding on from Tuesday’s steep rally driven by hopes for an interest rate cut. All three major stock indexes recorded their second best trading day of the year yesterday. Watch live https://t.co/lpliJihrXB|0.3885349025974026|0.22782807833578178|0.01583960615033353
The House passes a bill that would provide a pathway to citizenship for many undocumented immigrants https://t.co/cjzxTKKHQY https://t.co/GxyWQLKjET|0.2976190476190476|0.37009561954001247|0.016243920421438185
GOP senators railed against Trump's Mexico tariffs in a private lunch with White House and DOJ officials https://t.co/ppWrST1kxs https://t.co/DWhLXHDQ1X|1.1450892857142858|0.5092213632053368|0.016279595210065056
A 28-year-old Florida man facing a first-degree murder charge was mistakenly released from a Florida jail https://t.co/loQyAy4VC4 https://t.co/YcYqbYEKeU|1.0898809523809523|0.4552630022354427|0.016339053191109842
"""Empire"" star Jussie Smollett is not returning to the Fox drama for its sixth and final season https://t.co/DhdubATYqt"|0.34523809523809523|0.45963289238218374|0.016541210326662115
This stunning photo of the entire sky in X-ray was captured by NASA https://t.co/WyUowhyigX https://t.co/c0LLFqipRe|0.2507440476190476|0.3672186356557037|0.016172570844184442
Eating white meat, such as poultry, will have an identical effect on your cholesterol level as eating red beef, new research indicates https://t.co/tFqOThdSCG|0.843073593073593|0.45827165262296976|0.016208245632811313
This plane might one day carry passengers in its wings https://t.co/0kgGrfdGWl https://t.co/pclEvb2u4m|1.2857142857142858|0.3246659496033366|0.01622013722902027
French health authorities are urging parents with young children and pregnant women to get their lead levels tested after April's catastrophic fire that engulfed Notre Dame Cathedral in the French capital. https://t.co/r0CloBguyp|0.8452380952380952|0.47081944804685627|0.016339053191109842
"Jay-Z once rapped ""I'm not a businessman, I'm a business, man."" Turns out he was right. https://t.co/AvpetBeXNI"|0.43154761904761907|0.4456684211937286|0.015566099437527514
After a five-year renovation, the Smithsonian National Museum of Natural History in Washington, DC, is set to reopen its dinosaur and fossil hall on June 8 https://t.co/kKEzFMynMn https://t.co/CQdav9ifCH|0.7202380952380952|0.3615694850064012|0.01592284732379623
The FBI has access to more than 641 million photos of people's faces in searchable form, a government watchdog official says https://t.co/UCW5YSnph3|0.2976190476190476|0.5220105517222762|0.016743367462214498
US stocks have their second best day of the year, with the Dow gaining more than 500 points https://t.co/nFNB8Tu2sz https://t.co/rP9tztiPH0|0.28214285714285714|0.2535499572452895|0.016125004459348613
Former school resource officer at Stoneman Douglas High School faces 11 charges in connection with the Parkland shooting https://t.co/0w1bOmZMDa https://t.co/DwCoNQwdMJ|1.0232142857142859|0.4258336748346626|0.016886066616721984
New travel restrictions will block the most common ways Americans are able to visit Cuba, such as cruise ships and other organized tours https://t.co/yHZIxXeUlP https://t.co/RGdJfmQwGg|0.8274756493506492|0.47643092801779885|0.0159585221124231
The White House tells Hope Hicks and Annie Donaldson to withhold documents from Congress. The former officials faced a subpoena deadline today. https://t.co/MbiCBaZG2X https://t.co/Yh3GzYDY0a|1.0476190476190477|0.5655872112876932|0.0157920397654977
D-Day anniversary: Putin says lack of invitation 'not a problem' https://t.co/kfAc0VSfwB|1.0952380952380953|0.4411170545860513|0.0166006683077069
D-Day: Manx Desert Rat recalls being in 'largest armada' https://t.co/MxiMOvIUEf|0.8571428571428571|0.3423699796981837|0.015340159109557328
